id,departamento,salario,idade
93605,TI,6538.72,44
93606,RH,4927.98,40
93607,Engenharia,12240.34,41
93608,TI,11821.13,21
93609,Vendas,3733.06,31
93610,TI,10088.73,22
93611,Engenharia,13927.69,31
93612,RH,10908.13,62
93613,Engenharia,13083.13,38
93614,TI,5879.13,39
93615,RH,7957.02,33
93616,Engenharia,9058.6,51
93617,Vendas,4137.64,58
93618,Engenharia,7447.88,35
93619,Marketing,7983.1,25
93620,Engenharia,9672.33,54
93621,Marketing,12025.06,36
93622,Engenharia,14275.49,45
93623,TI,14218.68,53
93624,RH,4640.05,65
93625,Marketing,10965.55,54
93626,TI,8635.95,20
93627,Marketing,11994.86,54
93628,Engenharia,3714.62,58
93629,Marketing,9495.02,33
93630,Diretoria,10168.84,27
93631,RH,6905.99,51
93632,Diretoria,13879.64,61
93633,Vendas,5536.51,21
93634,Diretoria,9861.29,50
93635,Diretoria,7440.53,33
93636,TI,8091.67,58
93637,Engenharia,7094.68,21
93638,RH,11410.91,35
93639,Marketing,7586.67,21
93640,Diretoria,4814.83,30
93641,RH,12792.02,48
93642,TI,8610.02,48
93643,RH,7988.61,56
93644,Diretoria,5782.46,31
93645,Diretoria,7564.53,33
93646,Diretoria,8101.73,47
93647,Vendas,5647.01,46
93648,RH,5733.13,32
93649,Diretoria,9075.82,50
93650,Vendas,3495.68,35
93651,Marketing,13834.17,33
93652,Engenharia,10563.52,26
93653,Diretoria,3427.13,47
93654,TI,10230.85,43
93655,Marketing,4499.34,27
93656,Diretoria,8020.39,28
93657,Marketing,4266.41,44
93658,Diretoria,5100.69,22
93659,Vendas,6533.4,44
93660,RH,7101.02,47
93661,Vendas,6538.0,28
93662,Diretoria,7478.03,53
93663,Marketing,12146.94,39
93664,Vendas,11726.46,25
93665,Marketing,10094.76,38
93666,Marketing,14967.97,54
93667,RH,5984.81,54
93668,Marketing,3801.47,26
93669,Engenharia,4741.83,49
93670,Engenharia,3366.04,37
93671,Marketing,14955.28,54
93672,Vendas,3589.21,35
93673,Engenharia,7186.71,48
93674,Vendas,8804.53,29
93675,RH,13410.83,26
93676,Engenharia,6113.68,46
93677,RH,10671.59,50
93678,Marketing,7686.95,29
93679,Engenharia,9910.82,39
93680,Marketing,3278.74,40
93681,TI,13847.25,45
93682,Vendas,14770.82,29
93683,Diretoria,6549.86,61
93684,RH,8710.71,26
93685,Engenharia,3087.63,62
93686,TI,11882.12,65
93687,RH,14398.26,41
93688,Marketing,13617.24,65
93689,TI,3514.74,27
93690,Engenharia,13002.88,31
93691,RH,3778.94,61
93692,Vendas,4518.64,36
93693,TI,6665.75,54
93694,Vendas,6388.77,57
93695,Diretoria,8940.89,62
93696,Diretoria,9192.47,28
93697,Marketing,12895.48,54
93698,RH,11291.38,34
93699,TI,10295.93,32
93700,RH,14115.25,49
93701,Diretoria,5074.82,44
93702,Diretoria,10859.84,22
93703,Marketing,7631.14,42
93704,Marketing,12799.78,61
93705,Engenharia,12448.66,61
93706,TI,3924.1,44
93707,TI,5143.29,26
93708,Engenharia,6632.29,25
93709,Engenharia,13891.0,53
93710,TI,8145.6,37
93711,RH,11878.62,22
93712,Engenharia,11589.93,28
93713,Engenharia,8751.96,44
93714,TI,13889.38,47
93715,Vendas,5491.45,46
93716,Engenharia,11514.24,46
93717,Engenharia,8711.78,63
93718,Marketing,4570.1,63
93719,Vendas,8659.06,52
93720,Vendas,14783.11,58
93721,Vendas,11598.24,34
93722,Engenharia,4976.39,54
93723,Diretoria,14692.34,50
93724,Diretoria,11264.3,64
93725,Marketing,6947.76,23
93726,RH,13165.64,23
93727,Engenharia,9518.84,61
93728,Vendas,6409.19,35
93729,Engenharia,5835.99,26
93730,TI,7274.21,45
93731,RH,7600.4,45
93732,TI,3156.06,32
93733,Marketing,11427.72,52
93734,Engenharia,7772.64,32
93735,Marketing,14810.16,40
93736,RH,7404.73,53
93737,Diretoria,11340.78,41
93738,Engenharia,10051.63,55
93739,Engenharia,10403.56,33
93740,RH,3686.55,57
93741,Engenharia,12406.03,58
93742,Diretoria,11701.64,61
93743,RH,9766.71,55
93744,RH,5997.82,25
93745,Marketing,7092.41,46
93746,Marketing,11549.42,65
93747,Vendas,6319.41,58
93748,Marketing,3932.43,27
93749,RH,7863.0,39
93750,Diretoria,10579.63,43
93751,Vendas,4387.37,27
93752,Diretoria,13006.93,57
93753,TI,7511.64,53
93754,Vendas,6041.95,56
93755,Vendas,6856.28,36
93756,Marketing,8732.5,47
93757,Engenharia,9743.52,57
93758,Diretoria,6020.33,61
93759,Diretoria,6101.52,34
93760,TI,9151.98,49
93761,Marketing,8324.24,47
93762,Marketing,6456.59,34
93763,Engenharia,12709.98,44
93764,Marketing,6242.41,32
93765,Vendas,14809.45,57
93766,TI,6728.65,40
93767,Diretoria,7617.34,55
93768,RH,12482.21,27
93769,Diretoria,10801.34,57
93770,TI,3476.2,62
93771,RH,11966.59,35
93772,Engenharia,7202.52,23
93773,Marketing,13849.41,31
93774,TI,5999.67,53
93775,Vendas,7406.64,54
93776,RH,14690.79,20
93777,RH,12874.7,63
93778,RH,13545.89,22
93779,RH,4141.84,49
93780,RH,14703.98,34
93781,Marketing,3940.75,52
93782,TI,4651.69,54
93783,Diretoria,9981.94,20
93784,Vendas,11387.6,38
93785,Marketing,8793.65,63
93786,Marketing,10843.91,51
93787,Marketing,11559.99,25
93788,RH,6305.75,54
93789,Marketing,6232.13,65
93790,Diretoria,9091.76,35
93791,RH,13611.88,55
93792,Engenharia,9180.09,47
93793,Marketing,6108.84,44
93794,Diretoria,3743.27,25
93795,Marketing,6361.44,35
93796,Diretoria,7805.48,58
93797,TI,14429.01,24
93798,RH,12822.4,58
93799,Marketing,4167.01,51
93800,RH,13955.34,42
93801,RH,11529.54,31
93802,RH,6242.06,28
93803,Marketing,13077.95,20
93804,Engenharia,3071.36,37
93805,RH,12216.57,22
93806,Vendas,9788.34,25
93807,Engenharia,14650.19,49
93808,RH,14346.97,31
93809,Engenharia,12171.27,39
93810,Vendas,5903.83,43
93811,TI,13710.57,47
93812,Vendas,5822.47,22
93813,Diretoria,11671.65,64
93814,TI,11775.07,25
93815,TI,10997.81,42
93816,RH,10577.73,51
93817,Marketing,7087.17,65
93818,Marketing,3448.86,48
93819,Engenharia,4366.78,22
93820,Engenharia,13217.61,63
93821,TI,14870.75,42
93822,RH,5656.77,43
93823,RH,4191.98,27
93824,Diretoria,4799.14,63
93825,RH,9256.69,32
93826,Diretoria,4858.97,26
93827,TI,10349.52,26
93828,TI,3697.74,41
93829,Marketing,4405.75,37
93830,Marketing,14854.87,61
93831,Marketing,3288.26,61
93832,Engenharia,14414.53,56
93833,Marketing,6325.18,37
93834,Marketing,12670.59,46
93835,Diretoria,3545.71,43
93836,Engenharia,9593.81,59
93837,Engenharia,7735.23,57
93838,Diretoria,7867.46,44
93839,Marketing,3989.09,52
93840,Diretoria,13649.97,33
93841,Marketing,11886.51,59
93842,Marketing,13172.16,32
93843,RH,13821.17,47
93844,Marketing,7269.88,46
93845,Engenharia,8340.81,42
93846,RH,11759.92,40
93847,Marketing,13421.28,64
93848,RH,7552.95,60
93849,Vendas,11826.71,46
93850,Engenharia,6431.91,29
93851,Diretoria,10956.47,25
93852,Diretoria,11272.48,61
93853,Diretoria,12124.47,40
93854,RH,8396.21,42
93855,Marketing,13360.84,35
93856,Marketing,9013.34,65
93857,Vendas,13063.65,56
93858,RH,3110.68,58
93859,Vendas,10992.6,26
93860,RH,4727.09,46
93861,TI,9438.86,62
93862,Marketing,10149.97,43
93863,Vendas,3261.61,60
93864,Marketing,14425.74,43
93865,Diretoria,4543.69,51
93866,Marketing,5210.78,52
93867,Engenharia,14257.05,56
93868,Engenharia,4315.06,35
93869,Vendas,11693.39,24
93870,RH,13666.69,45
93871,RH,13184.57,25
93872,Engenharia,14986.09,37
93873,Engenharia,6241.16,30
93874,TI,9053.9,44
93875,RH,11545.3,60
93876,Engenharia,8988.51,54
93877,RH,4772.98,22
93878,Vendas,10443.13,22
93879,Diretoria,14436.66,47
93880,Marketing,6747.98,35
93881,Engenharia,12506.66,58
93882,Engenharia,14865.75,45
93883,RH,9716.6,20
93884,TI,12224.51,44
93885,Diretoria,11517.67,51
93886,Engenharia,14654.97,34
93887,Marketing,3882.49,21
93888,Engenharia,8681.12,51
93889,RH,4059.26,51
93890,Vendas,3962.23,44
93891,Marketing,5174.18,36
93892,RH,12816.82,47
93893,Engenharia,10045.29,22
93894,Vendas,4333.37,24
93895,Engenharia,3370.05,28
93896,TI,13992.85,48
93897,RH,14526.43,41
93898,RH,13990.24,23
93899,TI,7369.81,62
93900,Marketing,13870.69,49
93901,RH,8210.34,51
93902,RH,14587.96,64
93903,Diretoria,9906.66,38
93904,Marketing,12253.87,24
93905,Vendas,8917.2,65
93906,Diretoria,4150.98,31
93907,TI,5387.05,57
93908,RH,9893.4,52
93909,RH,5372.26,42
93910,Marketing,4907.33,33
93911,Marketing,11958.99,52
93912,Vendas,5754.42,24
93913,Diretoria,6219.89,58
93914,Engenharia,10680.24,52
93915,Diretoria,4169.24,31
93916,Engenharia,8736.64,21
93917,RH,12032.26,29
93918,Vendas,8436.27,60
93919,Marketing,5934.35,37
93920,TI,11254.11,22
93921,RH,7976.05,30
93922,TI,11299.78,57
93923,Engenharia,4423.08,64
93924,TI,10842.52,33
93925,TI,14219.64,60
93926,Marketing,4977.8,61
93927,Marketing,4871.84,63
93928,Diretoria,10380.15,25
93929,TI,10274.76,24
93930,Engenharia,11135.19,28
93931,Diretoria,8955.84,65
93932,Engenharia,14795.1,58
93933,Marketing,6939.56,29
93934,RH,3647.29,56
93935,TI,9752.92,39
93936,RH,14950.93,60
93937,Engenharia,9911.73,22
93938,Vendas,6941.62,28
93939,Engenharia,14735.05,38
93940,TI,14656.13,26
93941,Engenharia,12131.65,55
93942,Diretoria,9255.42,61
93943,Marketing,7374.12,56
93944,RH,8841.95,49
93945,TI,14000.21,31
93946,RH,13986.05,26
93947,Marketing,7636.48,60
93948,RH,10812.57,49
93949,TI,4147.38,55
93950,Diretoria,14806.64,42
93951,RH,4880.79,61
93952,Diretoria,11900.86,24
93953,Engenharia,9664.38,28
93954,TI,6357.86,46
93955,Marketing,9167.97,27
93956,Vendas,7535.86,53
93957,Vendas,3887.61,44
93958,TI,13046.83,53
93959,Diretoria,5310.25,60
93960,Engenharia,13312.64,65
93961,TI,10032.63,39
93962,Diretoria,3007.25,32
93963,RH,14755.85,63
93964,TI,4923.12,21
93965,Marketing,5600.83,61
93966,Marketing,8149.72,26
93967,Vendas,8037.55,43
93968,Vendas,10530.02,61
93969,Marketing,4312.11,57
93970,Engenharia,10547.37,56
93971,Marketing,8530.05,61
93972,TI,8159.94,57
93973,Vendas,3536.73,46
93974,Engenharia,8979.83,56
93975,Engenharia,4122.18,58
93976,Marketing,11507.64,25
93977,RH,9974.9,34
93978,Engenharia,7936.73,62
93979,Vendas,4761.57,41
93980,TI,3707.92,55
93981,Engenharia,13214.16,40
93982,Vendas,4127.13,56
93983,RH,6933.89,45
93984,Diretoria,13306.22,52
93985,Marketing,9947.53,56
93986,TI,9625.62,59
93987,Engenharia,3896.25,41
93988,Vendas,11741.99,23
93989,Diretoria,5454.74,39
93990,Marketing,9834.05,41
93991,Vendas,8672.47,59
93992,RH,9983.75,25
93993,RH,12703.4,58
93994,Vendas,4371.88,59
93995,Marketing,6505.87,28
93996,Vendas,9958.02,40
93997,Engenharia,13868.17,30
93998,RH,9476.58,38
93999,Marketing,12693.16,49
94000,RH,10984.81,63
94001,Diretoria,10519.33,42
94002,Engenharia,5803.69,65
94003,RH,10141.72,43
94004,Vendas,3954.73,59
94005,RH,7707.74,25
94006,Diretoria,4920.04,52
94007,Vendas,3442.44,25
94008,TI,6747.3,34
94009,RH,11223.28,37
94010,Engenharia,9597.18,21
94011,Marketing,13599.07,37
94012,Vendas,10968.21,56
94013,Marketing,8766.66,57
94014,Diretoria,9520.62,27
94015,TI,9197.57,53
94016,Engenharia,4157.23,44
94017,RH,11363.19,22
94018,TI,10207.76,63
94019,Vendas,10158.42,31
94020,Engenharia,6323.28,64
94021,Marketing,14932.8,57
94022,Diretoria,12283.55,26
94023,Marketing,3155.5,42
94024,Diretoria,13223.66,24
94025,TI,9930.27,58
94026,Diretoria,4872.98,41
94027,Engenharia,7892.6,47
94028,Engenharia,3881.65,34
94029,RH,13180.5,36
94030,Engenharia,9898.28,23
94031,TI,5047.41,61
94032,Marketing,5826.73,24
94033,RH,14925.01,49
94034,TI,3823.94,41
94035,RH,12828.87,41
94036,TI,14957.57,31
94037,Engenharia,3701.05,35
94038,Diretoria,3070.14,60
94039,Engenharia,9804.33,24
94040,RH,14759.93,35
94041,TI,7840.82,48
94042,Diretoria,9689.06,55
94043,Engenharia,7032.59,42
94044,Engenharia,4571.14,43
94045,TI,3582.74,65
94046,TI,14897.01,20
94047,Vendas,9579.38,36
94048,TI,7972.61,54
94049,TI,4722.08,53
94050,Vendas,13726.26,50
94051,Engenharia,13515.44,65
94052,RH,6980.52,50
94053,TI,4634.03,55
94054,Vendas,4404.63,58
94055,Marketing,4769.71,49
94056,Marketing,4309.82,48
94057,Diretoria,7312.51,21
94058,RH,14427.0,21
94059,Diretoria,7333.14,35
94060,RH,13667.97,32
94061,Vendas,3970.97,62
94062,Engenharia,8270.85,21
94063,TI,10932.36,36
94064,Engenharia,7376.85,29
94065,Vendas,4813.92,49
94066,Marketing,6369.73,60
94067,Vendas,7596.49,32
94068,TI,14643.72,23
94069,Engenharia,14882.37,41
94070,Vendas,12791.53,64
94071,RH,8938.34,21
94072,Engenharia,7903.15,45
94073,RH,14795.38,36
94074,Engenharia,8656.17,45
94075,Engenharia,7444.18,53
94076,Diretoria,8193.19,31
94077,Diretoria,4681.34,43
94078,Marketing,10666.58,22
94079,Marketing,3099.22,40
94080,Marketing,4494.62,55
94081,Vendas,3369.62,43
94082,Vendas,7967.62,20
94083,Marketing,5497.84,23
94084,RH,13252.13,33
94085,Vendas,9472.57,44
94086,Diretoria,14108.29,47
94087,Marketing,8249.81,30
94088,Marketing,10054.98,37
94089,Vendas,5923.92,41
94090,RH,13027.99,24
94091,Engenharia,14085.31,46
94092,Vendas,11511.47,64
94093,RH,8005.23,52
94094,TI,8020.82,60
94095,RH,5811.98,24
94096,RH,5441.49,46
94097,Vendas,13603.41,38
94098,TI,12906.5,56
94099,RH,3322.28,45
94100,Engenharia,8236.72,47
94101,Marketing,9008.27,46
94102,Diretoria,5222.59,60
94103,Diretoria,11421.14,42
94104,Engenharia,13691.84,30
94105,Engenharia,12265.66,59
94106,Engenharia,4269.69,61
94107,TI,3622.25,55
94108,TI,4844.52,38
94109,TI,4616.97,61
94110,Diretoria,8634.26,50
94111,Vendas,3314.08,60
94112,Vendas,13126.5,41
94113,TI,8919.99,65
94114,Engenharia,6327.17,62
94115,RH,3696.94,20
94116,Vendas,8330.51,28
94117,TI,5281.07,46
94118,RH,12578.94,27
94119,RH,14916.78,29
94120,Engenharia,11486.33,20
94121,Marketing,12598.02,30
94122,Marketing,14770.0,24
94123,Vendas,14295.19,58
94124,TI,14867.6,38
94125,Diretoria,7218.9,37
94126,Diretoria,8993.71,26
94127,RH,10869.95,63
94128,TI,11005.28,63
94129,TI,5857.76,46
94130,Diretoria,9053.89,30
94131,Diretoria,13736.56,24
94132,RH,13603.07,49
94133,Vendas,14441.3,45
94134,RH,7417.46,35
94135,Diretoria,4497.94,23
94136,TI,13123.51,49
94137,Vendas,7869.26,60
94138,Diretoria,7656.37,37
94139,RH,3745.66,36
94140,Engenharia,6400.66,34
94141,Vendas,4756.82,35
94142,Marketing,11119.68,24
94143,RH,7016.77,22
94144,Vendas,5631.03,26
94145,Diretoria,10358.2,38
94146,Vendas,4786.39,23
94147,TI,5941.54,29
94148,Diretoria,7215.49,61
94149,TI,7845.69,56
94150,RH,14710.11,35
94151,Diretoria,9680.85,53
94152,TI,11145.2,37
94153,Diretoria,9479.28,46
94154,RH,3853.64,47
94155,Diretoria,13935.73,40
94156,Diretoria,5242.92,28
94157,TI,14371.37,29
94158,Vendas,14564.75,53
94159,Diretoria,12594.83,37
94160,Vendas,4255.05,55
94161,Vendas,4623.42,38
94162,Diretoria,13115.5,56
94163,Diretoria,7360.39,20
94164,Vendas,6168.51,40
94165,Marketing,13320.5,53
94166,Marketing,3849.74,60
94167,Engenharia,3792.84,60
94168,RH,14388.59,33
94169,Vendas,8547.32,40
94170,Vendas,8785.61,50
94171,Diretoria,8024.16,54
94172,Engenharia,6349.44,65
94173,Marketing,13690.26,58
94174,TI,8519.7,64
94175,Vendas,13562.99,23
94176,Engenharia,3690.2,28
94177,TI,14537.41,56
94178,Marketing,13703.77,38
94179,Engenharia,3780.95,63
94180,TI,10978.23,60
94181,Diretoria,12186.36,44
94182,Diretoria,10011.95,25
94183,Marketing,10334.88,55
94184,Engenharia,10211.23,32
94185,Marketing,7675.58,55
94186,Vendas,9651.31,34
94187,Marketing,5196.02,32
94188,RH,9517.92,51
94189,TI,7588.8,27
94190,Engenharia,9849.01,45
94191,Marketing,9087.26,20
94192,Diretoria,13438.94,36
94193,TI,5495.57,45
94194,Diretoria,8578.4,55
94195,RH,14824.32,47
94196,Vendas,4247.44,63
94197,Engenharia,9245.08,39
94198,Marketing,8263.79,34
94199,Marketing,14884.97,58
94200,TI,3524.92,22
94201,Engenharia,11886.94,36
94202,Vendas,13384.12,27
94203,RH,4631.87,36
94204,Engenharia,6272.29,28
94205,Diretoria,8180.73,22
94206,TI,6424.99,41
94207,TI,6972.78,60
94208,RH,14206.79,42
94209,Diretoria,12831.88,28
94210,Vendas,5824.03,37
94211,RH,13989.3,46
94212,Diretoria,9547.42,41
94213,TI,11508.19,48
94214,TI,9267.14,21
94215,Marketing,13161.43,49
94216,Engenharia,3231.07,35
94217,Diretoria,14373.93,44
94218,Marketing,8817.15,49
94219,TI,9073.65,43
94220,Engenharia,8918.33,64
94221,TI,9047.51,64
94222,Diretoria,10785.16,42
94223,Vendas,8776.58,51
94224,RH,5248.69,54
94225,Diretoria,9794.12,62
94226,Diretoria,9883.92,59
94227,Engenharia,3226.2,53
94228,Engenharia,6722.48,49
94229,Marketing,9010.23,51
94230,Engenharia,3680.82,48
94231,Vendas,5931.82,20
94232,Engenharia,6208.11,44
94233,Engenharia,6394.1,61
94234,RH,14615.31,20
94235,RH,5163.91,30
94236,RH,7394.0,21
94237,Engenharia,9517.68,56
94238,Engenharia,9276.21,36
94239,Engenharia,5183.65,36
94240,Engenharia,5570.08,62
94241,Diretoria,3096.68,65
94242,TI,5100.01,46
94243,Diretoria,7531.5,28
94244,Diretoria,13438.94,53
94245,Diretoria,12222.5,54
94246,Diretoria,12105.81,63
94247,TI,10856.13,55
94248,Diretoria,4543.04,54
94249,Diretoria,4006.2,40
94250,RH,3529.28,62
94251,RH,11679.42,28
94252,RH,11645.44,38
94253,Engenharia,11009.43,48
94254,Diretoria,5963.37,44
94255,RH,10117.66,33
94256,TI,14918.27,40
94257,RH,11323.82,41
94258,Marketing,10157.32,25
94259,Diretoria,13626.09,24
94260,Engenharia,7136.67,46
94261,TI,12638.42,44
94262,RH,9110.82,20
94263,Marketing,14333.59,38
94264,Vendas,6624.97,30
94265,Engenharia,12636.26,40
94266,Vendas,5501.37,28
94267,TI,6985.71,26
94268,TI,3673.18,28
94269,RH,4711.29,46
94270,Engenharia,6992.28,53
94271,Diretoria,8790.35,64
94272,RH,4165.94,51
94273,Diretoria,10311.78,47
94274,RH,10684.64,60
94275,RH,14981.42,36
94276,Engenharia,14566.18,47
94277,Engenharia,10362.83,49
94278,RH,9904.45,27
94279,Engenharia,6593.09,38
94280,Engenharia,5939.93,63
94281,TI,13840.83,26
94282,TI,4488.95,56
94283,RH,13351.0,45
94284,Marketing,14607.18,45
94285,TI,12977.46,36
94286,RH,8367.75,29
94287,TI,7119.92,59
94288,RH,9842.22,51
94289,Engenharia,8170.79,35
94290,Diretoria,11389.54,51
94291,Vendas,14431.13,20
94292,Marketing,8997.8,65
94293,Diretoria,12231.5,43
94294,Diretoria,11677.95,56
94295,Engenharia,13516.22,22
94296,Engenharia,8010.07,39
94297,Diretoria,10491.15,39
94298,Vendas,4093.63,38
94299,Marketing,8963.53,61
94300,Vendas,9369.13,52
94301,RH,14521.65,29
94302,RH,8503.63,41
94303,TI,9989.69,58
94304,Vendas,5625.78,47
94305,Diretoria,11297.49,28
94306,TI,6956.46,63
94307,Marketing,5397.56,44
94308,Diretoria,11313.77,32
94309,RH,4220.52,26
94310,RH,6430.99,40
94311,TI,13552.16,56
94312,Diretoria,9325.52,48
94313,Engenharia,13166.58,59
94314,RH,4692.04,59
94315,Marketing,4101.36,49
94316,TI,3184.35,40
94317,RH,9108.37,45
94318,TI,10202.73,58
94319,Engenharia,10865.37,24
94320,Engenharia,12569.85,61
94321,Engenharia,11718.61,36
94322,TI,9466.86,49
94323,Diretoria,13373.56,39
94324,Engenharia,5590.1,20
94325,Engenharia,4907.17,60
94326,Marketing,8347.4,32
94327,RH,12141.11,46
94328,Vendas,6261.76,46
94329,Vendas,10209.94,58
94330,Vendas,6010.98,52
94331,RH,13487.05,63
94332,Engenharia,4730.22,62
94333,Diretoria,5455.29,25
94334,Marketing,8795.79,57
94335,RH,13793.86,26
94336,RH,11324.69,49
94337,Vendas,12264.8,30
94338,Engenharia,12977.0,47
94339,TI,9319.39,45
94340,Diretoria,3567.67,52
94341,RH,11170.46,60
94342,Marketing,9687.77,27
94343,Marketing,4007.88,27
94344,RH,8210.4,22
94345,Engenharia,11840.0,57
94346,Vendas,14078.51,51
94347,Marketing,7774.41,25
94348,TI,10674.65,52
94349,Engenharia,13189.72,48
94350,Vendas,13466.44,26
94351,Marketing,14745.95,51
94352,RH,13077.71,26
94353,RH,13564.54,35
94354,Engenharia,8204.04,38
94355,Vendas,12146.44,43
94356,Engenharia,12481.54,20
94357,Diretoria,6321.32,48
94358,RH,5332.15,50
94359,Marketing,6635.61,55
94360,Vendas,5534.79,23
94361,RH,13621.11,51
94362,Diretoria,12011.89,65
94363,RH,8558.58,57
94364,Engenharia,7725.44,22
94365,Marketing,13845.51,57
94366,Vendas,9144.2,61
94367,Marketing,14424.21,60
94368,Engenharia,10293.23,45
94369,Vendas,12255.1,50
94370,Vendas,14120.58,44
94371,Vendas,4996.74,60
94372,Diretoria,4997.09,21
94373,TI,11313.18,65
94374,RH,4102.84,46
94375,RH,5877.39,27
94376,Diretoria,5170.62,45
94377,Marketing,14185.77,53
94378,Marketing,7615.83,54
94379,Engenharia,9212.96,30
94380,Marketing,9394.28,28
94381,Engenharia,5879.24,57
94382,Marketing,6780.89,21
94383,Marketing,13450.98,22
94384,RH,4673.78,34
94385,Engenharia,11936.67,52
94386,RH,11076.84,22
94387,Engenharia,7021.04,58
94388,RH,14319.81,42
94389,Marketing,7169.88,57
94390,Vendas,5004.16,48
94391,Vendas,9928.11,49
94392,Engenharia,12912.88,60
94393,Vendas,6828.2,23
94394,Vendas,12472.19,32
94395,Engenharia,5685.39,23
94396,Vendas,13200.49,24
94397,Marketing,7136.26,53
94398,RH,5823.28,23
94399,Marketing,5133.83,55
94400,RH,3210.6,37
94401,Vendas,3445.66,60
94402,Vendas,14020.76,54
94403,RH,8370.86,39
94404,Diretoria,12135.23,21
94405,TI,14599.62,22
94406,TI,7300.52,62
94407,Marketing,11556.49,26
94408,Marketing,13213.56,58
94409,Engenharia,4161.06,41
94410,TI,10567.84,38
94411,TI,5409.65,47
94412,RH,12288.01,31
94413,Marketing,13023.93,65
94414,TI,4682.68,35
94415,RH,7802.16,21
94416,Engenharia,7421.0,28
94417,Vendas,3725.5,21
94418,Vendas,13051.69,61
94419,TI,14318.99,61
94420,TI,11920.4,64
94421,Diretoria,12865.85,65
94422,RH,6691.43,22
94423,Engenharia,6641.48,40
94424,RH,14962.21,53
94425,Engenharia,6143.98,51
94426,RH,6261.83,35
94427,TI,6910.35,61
94428,TI,10360.92,36
94429,Diretoria,12943.02,20
94430,Diretoria,14942.8,56
94431,Diretoria,13175.35,20
94432,Vendas,9801.06,23
94433,Diretoria,13591.17,20
94434,Diretoria,6580.31,42
94435,Vendas,10716.53,23
94436,Marketing,7621.69,27
94437,Marketing,10236.35,40
94438,Marketing,13664.2,56
94439,Marketing,13682.39,38
94440,Marketing,14240.14,20
94441,RH,3371.78,47
94442,RH,9682.14,56
94443,Vendas,9674.78,34
94444,RH,4127.86,51
94445,TI,11604.55,34
94446,Diretoria,6714.01,21
94447,Engenharia,3626.47,27
94448,RH,11715.1,41
94449,TI,12137.05,39
94450,RH,9523.26,56
94451,TI,12763.76,65
94452,Marketing,12100.11,65
94453,Diretoria,11111.58,59
94454,Marketing,9686.34,46
94455,Marketing,8090.88,43
94456,Vendas,11584.73,47
94457,Marketing,10607.66,56
94458,Vendas,11307.36,34
94459,Vendas,7614.85,55
94460,Diretoria,6445.9,31
94461,Marketing,11762.51,28
94462,RH,4636.43,38
94463,Engenharia,4531.99,24
94464,Marketing,6122.49,27
94465,Engenharia,9041.15,62
94466,Marketing,10755.44,65
94467,Marketing,12873.08,31
94468,Vendas,8761.25,29
94469,TI,11431.55,36
94470,RH,7026.39,36
94471,TI,9793.06,22
94472,RH,11803.51,26
94473,RH,8875.43,25
94474,RH,9118.61,26
94475,TI,7877.8,21
94476,Engenharia,11868.17,49
94477,Diretoria,13728.51,59
94478,Diretoria,6053.67,50
94479,TI,9100.6,59
94480,Engenharia,11510.62,33
94481,Engenharia,5555.46,53
94482,Diretoria,8803.25,27
94483,RH,3637.23,25
94484,Diretoria,6750.93,58
94485,Vendas,12149.0,51
94486,Diretoria,10612.89,45
94487,Vendas,3929.04,61
94488,Marketing,10381.73,47
94489,Engenharia,13242.72,39
94490,Marketing,11107.51,43
94491,Diretoria,3977.33,45
94492,Marketing,4936.43,34
94493,Engenharia,3170.05,36
94494,RH,10910.6,64
94495,Marketing,8007.58,60
94496,Marketing,11872.69,51
94497,TI,10815.18,47
94498,Marketing,11059.04,48
94499,Diretoria,12078.1,39
94500,Diretoria,5743.66,52
94501,RH,3787.91,22
94502,Marketing,7757.39,32
94503,Marketing,12295.07,32
94504,Marketing,12416.38,37
94505,Engenharia,12791.65,60
94506,Diretoria,6892.09,43
94507,Diretoria,10953.68,37
94508,Engenharia,13067.7,41
94509,TI,10746.08,58
94510,RH,4685.12,28
94511,TI,11979.89,28
94512,Engenharia,8823.36,63
94513,Engenharia,6452.55,24
94514,TI,6369.63,36
94515,Diretoria,11637.29,63
94516,Diretoria,7824.88,50
94517,Marketing,7490.22,28
94518,Marketing,10667.28,31
94519,RH,6326.1,24
94520,RH,7846.05,42
94521,RH,8848.73,54
94522,Marketing,5850.35,65
94523,Vendas,8433.28,50
94524,Vendas,10654.07,40
94525,RH,9894.82,62
94526,TI,7923.21,22
94527,Diretoria,6448.98,20
94528,TI,9983.71,46
94529,Engenharia,6722.6,57
94530,Marketing,10766.21,55
94531,Engenharia,14142.56,24
94532,Diretoria,6411.24,46
94533,Engenharia,14739.26,65
94534,TI,14751.82,50
94535,TI,6470.9,57
94536,Marketing,12925.42,59
94537,RH,5739.88,24
94538,Engenharia,10883.94,63
94539,Vendas,14411.12,37
94540,TI,10658.86,29
94541,Diretoria,14129.77,29
94542,RH,12953.45,55
94543,Vendas,10750.79,33
94544,Diretoria,4129.24,54
94545,Diretoria,3946.37,46
94546,Diretoria,5316.36,31
94547,Marketing,14962.93,36
94548,Vendas,14432.0,37
94549,TI,5099.75,52
94550,Vendas,11679.76,55
94551,RH,14630.08,32
94552,RH,8784.4,62
94553,Marketing,13465.08,51
94554,TI,14930.96,38
94555,RH,3704.55,58
94556,Marketing,5538.24,41
94557,Diretoria,12609.24,29
94558,Engenharia,7346.75,28
