id,departamento,salario,idade
7480,Vendas,3761.62,40
7481,Diretoria,8823.22,43
7482,RH,10733.48,50
7483,RH,12635.87,34
7484,TI,7422.05,30
7485,Marketing,7096.68,64
7486,Vendas,8294.8,63
7487,RH,11315.76,63
7488,TI,4019.7,49
7489,Diretoria,8150.4,60
7490,Marketing,6221.12,59
7491,Diretoria,13780.56,52
7492,Diretoria,10718.3,23
7493,Vendas,12500.05,63
7494,RH,9051.92,55
7495,TI,11700.71,47
7496,Diretoria,7624.41,36
7497,RH,13671.69,56
7498,Diretoria,10317.79,42
7499,Vendas,13920.37,65
7500,RH,7913.35,28
7501,RH,12194.79,23
7502,Diretoria,13207.86,46
7503,Vendas,6376.42,52
7504,Vendas,6707.91,60
7505,TI,11596.7,40
7506,TI,11273.2,52
7507,TI,7892.15,63
7508,Engenharia,13573.88,42
7509,Diretoria,14059.48,46
7510,Diretoria,5887.85,26
7511,Marketing,6242.46,62
7512,Vendas,5053.71,58
7513,Engenharia,7764.02,33
7514,Engenharia,5695.21,50
7515,RH,3169.34,38
7516,Diretoria,4850.88,63
7517,RH,14556.98,39
7518,Vendas,5927.95,41
7519,Diretoria,13017.58,39
7520,TI,11248.45,55
7521,Diretoria,10016.34,23
7522,RH,11040.54,20
7523,RH,5160.23,26
7524,Vendas,13479.23,42
7525,Engenharia,8641.03,36
7526,Vendas,3186.98,28
7527,Diretoria,13923.47,22
7528,Marketing,14640.51,28
7529,Engenharia,3378.94,24
7530,TI,7837.66,57
7531,Vendas,14786.32,31
7532,Marketing,14541.0,49
7533,Vendas,10881.15,32
7534,RH,12047.53,27
7535,TI,11505.13,49
7536,Diretoria,8164.37,59
7537,Diretoria,8846.88,36
7538,Marketing,10730.77,61
7539,Diretoria,12624.84,64
7540,TI,10442.69,50
7541,Vendas,5881.94,40
7542,Engenharia,11176.32,21
7543,Diretoria,14866.85,57
7544,RH,3530.9,29
7545,Engenharia,14187.41,58
7546,Vendas,8713.08,24
7547,TI,11202.92,22
7548,Engenharia,7548.28,65
7549,Engenharia,6147.18,57
7550,Engenharia,8419.21,44
7551,Vendas,12421.86,60
7552,Diretoria,8620.48,49
7553,Engenharia,5662.84,31
7554,Vendas,4738.12,29
7555,Vendas,3104.83,40
7556,Vendas,8040.29,26
7557,Engenharia,8335.67,61
7558,Engenharia,12419.46,39
7559,Vendas,7374.05,62
7560,Vendas,5138.4,48
7561,RH,9461.0,23
7562,Diretoria,12120.26,58
7563,RH,4254.36,22
7564,Diretoria,3360.29,53
7565,Marketing,6507.14,46
7566,Vendas,5000.14,32
7567,RH,9255.47,32
7568,Marketing,10402.06,48
7569,Marketing,10060.2,63
7570,TI,3485.62,63
7571,RH,8666.02,26
7572,TI,3267.75,21
7573,Marketing,3006.41,44
7574,RH,6838.17,20
7575,Diretoria,3811.56,44
7576,Marketing,13128.78,48
7577,Diretoria,13840.93,30
7578,RH,7316.09,29
7579,Engenharia,14044.02,26
7580,Vendas,11782.56,39
7581,Engenharia,7594.86,36
7582,Diretoria,8810.6,47
7583,Diretoria,7189.47,55
7584,Vendas,5953.55,30
7585,Marketing,3966.38,42
7586,Marketing,3619.98,43
7587,TI,6410.53,20
7588,RH,14591.82,28
7589,Diretoria,11881.71,23
7590,Vendas,11711.76,47
7591,Vendas,7170.28,65
7592,RH,14444.73,39
7593,Vendas,8383.03,30
7594,Diretoria,13457.81,31
7595,TI,10027.39,27
7596,Engenharia,8397.07,59
7597,Marketing,13276.97,46
7598,Diretoria,9726.43,57
7599,Marketing,9971.78,39
7600,RH,6585.4,52
7601,Vendas,12884.92,20
7602,Engenharia,5672.58,27
7603,Marketing,4823.43,32
7604,Marketing,7478.89,44
7605,Diretoria,8849.66,47
7606,Vendas,6063.04,60
7607,Vendas,4486.05,60
7608,Vendas,3131.19,24
7609,Diretoria,3487.6,31
7610,Diretoria,10887.89,51
7611,Diretoria,4931.8,45
7612,RH,5295.79,42
7613,Vendas,12344.6,27
7614,TI,5904.23,45
7615,Engenharia,12073.97,29
7616,Engenharia,14120.31,51
7617,Vendas,13396.14,48
7618,TI,9059.1,48
7619,Vendas,6169.65,31
7620,TI,10622.15,27
7621,Engenharia,4595.25,35
7622,Vendas,3570.79,24
7623,Diretoria,8932.18,49
7624,Vendas,3451.5,46
7625,Vendas,9515.75,30
7626,Marketing,7552.38,57
7627,Vendas,8237.49,20
7628,TI,12042.49,47
7629,RH,14108.95,28
7630,Diretoria,5205.6,39
7631,Marketing,7808.43,47
7632,Marketing,11178.88,58
7633,Marketing,11150.47,31
7634,Engenharia,3441.65,65
7635,RH,14402.97,63
7636,Vendas,8416.67,39
7637,Marketing,11379.35,55
7638,Marketing,11957.03,43
7639,Vendas,3341.73,34
7640,Diretoria,7473.61,59
7641,Engenharia,7837.74,35
7642,RH,13738.08,43
7643,Vendas,10334.54,44
7644,Marketing,7168.74,25
7645,RH,6080.68,31
7646,RH,3111.21,45
7647,RH,5685.46,62
7648,Marketing,5551.94,63
7649,Marketing,11529.06,37
7650,Engenharia,13332.56,48
7651,Diretoria,3893.48,29
7652,Vendas,6691.27,25
7653,TI,13224.58,38
7654,Vendas,4952.42,38
7655,Engenharia,14714.65,30
7656,Diretoria,5966.8,41
7657,Marketing,12872.48,36
7658,TI,6708.0,36
7659,Engenharia,7020.56,41
7660,Marketing,12415.32,23
7661,TI,6226.2,51
7662,Engenharia,6758.42,48
7663,RH,10852.57,36
7664,TI,13773.07,61
7665,TI,9551.83,62
7666,Diretoria,9037.26,33
7667,Vendas,14346.13,40
7668,Engenharia,14067.51,27
7669,Marketing,4373.15,45
7670,Engenharia,14910.23,48
7671,Engenharia,6498.13,64
7672,RH,5064.53,61
7673,Vendas,10870.35,42
7674,TI,9919.7,41
7675,Engenharia,5700.39,55
7676,Vendas,6688.08,40
7677,Engenharia,12827.57,59
7678,Vendas,7810.82,50
7679,Diretoria,4477.99,46
7680,Diretoria,6707.72,63
7681,TI,14347.34,47
7682,TI,5436.57,49
7683,Vendas,14537.15,58
7684,Vendas,8833.89,57
7685,Diretoria,7595.34,28
7686,TI,5630.05,63
7687,Vendas,4357.43,50
7688,Engenharia,14755.48,57
7689,Marketing,7828.64,61
7690,Engenharia,13473.29,39
7691,TI,3163.17,55
7692,Marketing,3579.99,37
7693,Marketing,5338.85,47
7694,RH,10736.29,44
7695,RH,12482.04,35
7696,RH,7072.65,50
7697,Engenharia,5497.24,38
7698,Marketing,6938.11,26
7699,Vendas,5582.95,20
7700,Diretoria,9775.44,32
7701,Marketing,13041.79,37
7702,Diretoria,9513.08,21
7703,TI,13542.09,35
7704,Diretoria,8133.75,53
7705,Engenharia,8298.03,32
7706,TI,8212.58,54
7707,Engenharia,4528.09,22
7708,Engenharia,7304.93,59
7709,Marketing,12029.85,31
7710,Engenharia,6282.24,56
7711,TI,8358.91,51
7712,TI,3064.91,34
7713,TI,6757.73,20
7714,Vendas,3439.24,46
7715,Engenharia,14952.59,48
7716,TI,4272.26,34
7717,Vendas,13173.14,31
7718,Vendas,10310.64,62
7719,Marketing,9761.44,53
7720,TI,7567.5,29
7721,Vendas,7913.77,47
7722,RH,4422.31,48
7723,Diretoria,8173.11,61
7724,Engenharia,12517.6,38
7725,RH,12249.22,58
7726,Vendas,14212.81,30
7727,Vendas,13344.74,39
7728,Vendas,14031.92,28
7729,Marketing,3871.31,53
7730,TI,6802.97,35
7731,Marketing,4928.43,50
7732,Vendas,3023.93,29
7733,Engenharia,8662.63,30
7734,Engenharia,8533.45,32
7735,RH,10663.48,39
7736,RH,13610.82,58
7737,Marketing,8649.62,25
7738,Diretoria,11573.85,49
7739,TI,12044.1,51
7740,RH,12420.93,56
7741,Engenharia,4973.67,41
7742,Marketing,5136.82,53
7743,Vendas,14712.18,44
7744,Engenharia,11833.74,41
7745,TI,9350.54,59
7746,Diretoria,14473.2,33
7747,Marketing,11018.12,21
7748,TI,10312.49,62
7749,Marketing,7799.22,29
7750,Vendas,7845.72,34
7751,Diretoria,8009.95,26
7752,Marketing,13891.0,65
7753,RH,6272.51,28
7754,Diretoria,9052.95,34
7755,Marketing,4009.27,51
7756,Marketing,8650.64,51
7757,RH,12619.69,27
7758,Diretoria,9189.85,62
7759,Diretoria,7570.7,28
7760,Marketing,10612.79,52
7761,Vendas,10673.63,30
7762,TI,13494.13,31
7763,TI,8385.01,26
7764,Diretoria,4659.64,61
7765,RH,14652.59,40
7766,Diretoria,3562.1,65
7767,RH,3641.11,30
7768,Vendas,4127.47,27
7769,Engenharia,12850.77,43
7770,TI,7122.33,27
7771,Diretoria,14368.4,54
7772,RH,5697.46,24
7773,RH,3560.15,40
7774,TI,8018.53,54
7775,Marketing,8496.12,51
7776,Diretoria,5813.5,45
7777,Marketing,13927.69,46
7778,TI,7815.56,48
7779,RH,5987.36,50
7780,Diretoria,7235.11,56
7781,TI,13519.53,62
7782,Marketing,10446.35,57
7783,Diretoria,4357.47,43
7784,Diretoria,4170.75,55
7785,Marketing,6925.86,22
7786,Engenharia,10115.44,22
7787,TI,9086.88,50
7788,Diretoria,14376.06,47
7789,Vendas,8645.18,57
7790,RH,6018.26,24
7791,TI,10742.77,48
7792,RH,6923.45,59
7793,RH,4731.9,64
7794,Marketing,7305.35,28
7795,RH,7578.8,38
7796,Vendas,11548.77,32
7797,Vendas,10854.99,57
7798,TI,11685.46,26
7799,TI,14850.2,22
7800,TI,4893.46,49
7801,Marketing,7987.17,28
7802,Vendas,12703.28,38
7803,Marketing,10583.24,54
7804,Vendas,10163.8,61
7805,RH,12927.86,48
7806,Marketing,9595.55,33
7807,Vendas,9680.12,43
7808,Diretoria,11053.27,44
7809,Vendas,11330.25,21
7810,Vendas,4309.52,38
7811,Engenharia,11174.32,33
7812,RH,9759.79,33
7813,Vendas,7222.32,50
7814,TI,10352.07,25
7815,TI,4629.08,38
7816,Diretoria,14662.12,28
7817,Diretoria,3400.53,64
7818,RH,8836.89,54
7819,Marketing,4577.14,26
7820,RH,5453.39,59
7821,Diretoria,6454.43,55
7822,Diretoria,11750.94,27
7823,Diretoria,8487.58,65
7824,Marketing,13724.76,38
7825,TI,9260.89,30
7826,Engenharia,11230.06,26
7827,Engenharia,8678.21,27
7828,Vendas,5821.27,34
7829,Marketing,3569.78,39
7830,Vendas,10474.86,42
7831,Marketing,6478.5,27
7832,Engenharia,3138.78,25
7833,TI,14136.56,65
7834,Vendas,8376.4,32
7835,TI,6622.4,42
7836,Engenharia,9554.59,31
7837,Diretoria,7360.44,26
7838,Engenharia,8430.87,53
7839,Vendas,11414.72,60
7840,TI,3207.55,41
7841,Engenharia,6181.34,27
7842,Diretoria,5786.39,44
7843,Vendas,11037.51,20
7844,Vendas,7110.31,26
7845,Vendas,12498.24,61
7846,RH,11007.64,43
7847,Vendas,12640.47,52
7848,RH,12774.59,38
7849,RH,11130.0,44
7850,Vendas,4488.6,60
7851,Marketing,14973.54,62
7852,Marketing,14716.29,59
7853,Diretoria,9772.61,20
7854,Engenharia,3507.18,50
7855,Diretoria,8110.56,58
7856,TI,14368.95,45
7857,RH,7454.51,52
7858,RH,7982.7,63
7859,RH,10761.54,44
7860,Marketing,12515.65,61
7861,TI,11836.07,40
7862,TI,11375.2,62
7863,Diretoria,5555.14,56
7864,Vendas,7034.44,36
7865,Diretoria,11660.53,45
7866,Diretoria,9627.47,50
7867,TI,11327.55,33
7868,Vendas,9463.36,64
7869,Vendas,14106.29,27
7870,TI,13169.72,38
7871,Vendas,13107.34,30
7872,Marketing,10798.01,34
7873,RH,14946.79,61
7874,RH,12785.38,56
7875,TI,13227.86,58
7876,Engenharia,7184.04,40
7877,Marketing,13935.02,50
7878,Diretoria,14399.33,51
7879,Engenharia,4277.0,36
7880,Marketing,10924.2,36
7881,Marketing,10080.66,29
7882,Diretoria,13885.57,54
7883,Engenharia,10927.95,62
7884,Diretoria,7235.71,25
7885,Vendas,12037.6,60
7886,Vendas,5413.98,21
7887,Marketing,11023.04,58
7888,Marketing,11121.94,31
7889,Diretoria,6364.43,55
7890,Vendas,8734.85,40
7891,Diretoria,5578.96,33
7892,Marketing,12929.23,32
7893,Marketing,3979.7,53
7894,Marketing,9894.76,40
7895,Vendas,9170.01,37
7896,Engenharia,12413.61,55
7897,Marketing,6056.66,39
7898,TI,6332.33,21
7899,RH,9250.72,60
7900,RH,13424.62,40
7901,Vendas,5132.92,35
7902,Marketing,6382.44,23
7903,Engenharia,14390.66,41
7904,Engenharia,5311.21,47
7905,Diretoria,4767.77,27
7906,Engenharia,3687.8,62
7907,TI,12351.03,54
7908,Diretoria,13811.12,35
7909,RH,7592.29,27
7910,Engenharia,5195.64,20
7911,Vendas,7050.89,21
7912,Vendas,3520.91,55
7913,Engenharia,4295.51,65
7914,TI,3518.84,60
7915,Marketing,12795.53,40
7916,RH,14338.3,29
7917,TI,5592.04,40
7918,TI,9051.62,33
7919,Marketing,8377.97,61
7920,RH,6537.82,39
7921,Diretoria,13077.66,31
7922,TI,3673.21,23
7923,Marketing,4182.11,26
7924,RH,3101.96,53
7925,Diretoria,14317.6,57
7926,RH,12353.54,26
7927,TI,13879.72,27
7928,Marketing,6245.71,36
7929,Engenharia,13355.17,38
7930,Engenharia,9146.69,31
7931,RH,7555.2,28
7932,Marketing,14942.93,25
7933,Diretoria,8374.24,63
7934,TI,8032.53,23
7935,RH,13887.12,39
7936,Engenharia,3196.2,22
7937,Vendas,3003.92,56
7938,Vendas,8816.13,33
7939,Vendas,14914.67,31
7940,RH,13408.47,28
7941,Engenharia,12168.16,22
7942,Diretoria,9906.16,44
7943,Vendas,10755.72,61
7944,RH,12357.31,37
7945,Vendas,8972.24,57
7946,Marketing,8241.94,30
7947,RH,7323.94,46
7948,RH,3519.12,51
7949,Engenharia,10372.89,53
7950,Marketing,11424.95,38
7951,Marketing,11659.18,57
7952,Vendas,14136.14,38
7953,TI,11350.32,63
7954,Vendas,3196.95,52
7955,Diretoria,10142.82,51
7956,TI,3427.31,27
7957,Engenharia,6920.22,40
7958,Diretoria,5258.58,49
7959,Diretoria,12520.57,45
7960,Marketing,13061.86,57
7961,Diretoria,4624.09,32
7962,Marketing,4614.2,20
7963,Diretoria,5193.11,27
7964,Vendas,14555.51,27
7965,RH,11902.94,21
7966,Engenharia,13442.92,62
7967,TI,3426.4,62
7968,RH,8219.64,54
7969,Diretoria,10487.63,23
7970,TI,14176.9,51
7971,Vendas,12105.84,36
7972,Marketing,9316.99,42
7973,Engenharia,5517.43,23
7974,Marketing,13998.56,57
7975,TI,6990.5,51
7976,Marketing,5851.11,54
7977,Engenharia,12598.29,24
7978,Diretoria,9717.39,40
7979,RH,10425.33,28
7980,Marketing,6664.64,52
7981,Vendas,7735.14,58
7982,Engenharia,5987.33,40
7983,Diretoria,11948.09,61
7984,Marketing,12415.98,54
7985,Engenharia,11162.31,59
7986,Marketing,3090.86,36
7987,RH,13114.56,52
7988,RH,12571.6,62
7989,Engenharia,8220.87,55
7990,Engenharia,5566.2,32
7991,Engenharia,8287.26,50
7992,Marketing,10664.45,56
7993,Diretoria,9006.17,36
7994,Vendas,4955.82,36
7995,Marketing,8065.15,33
7996,TI,5535.02,24
7997,RH,13093.79,20
7998,TI,4242.58,44
7999,RH,14606.68,57
8000,Vendas,11714.0,28
8001,RH,5804.81,20
8002,Vendas,11892.7,22
8003,Diretoria,8795.8,26
8004,Marketing,3846.62,47
8005,Vendas,6242.9,43
8006,Vendas,6072.28,34
8007,Vendas,13347.35,43
8008,RH,5541.61,40
8009,Engenharia,11626.95,53
8010,RH,5246.46,55
8011,Marketing,4898.7,27
8012,Marketing,14445.92,21
8013,Engenharia,4837.23,40
8014,TI,6759.26,23
8015,TI,9811.03,24
8016,TI,11787.63,62
8017,Marketing,11920.66,38
8018,TI,14894.3,35
8019,Vendas,5445.99,26
8020,TI,5446.42,48
8021,Marketing,10559.29,21
8022,Engenharia,9831.06,36
8023,RH,12499.72,40
8024,Marketing,3462.22,20
8025,Engenharia,13718.95,30
8026,Diretoria,5155.94,52
8027,Diretoria,8474.1,52
8028,Engenharia,5030.37,56
8029,Vendas,3521.26,45
8030,Vendas,13128.11,53
8031,TI,4762.99,35
8032,Vendas,5944.99,57
8033,Marketing,3000.07,56
8034,Marketing,3795.32,54
8035,Marketing,8789.65,54
8036,RH,4519.75,57
8037,TI,6865.07,59
8038,Engenharia,14474.81,31
8039,Diretoria,4723.5,27
8040,RH,9649.24,42
8041,Marketing,8905.98,36
8042,Diretoria,12281.08,45
8043,Engenharia,3714.94,32
8044,Marketing,10330.54,35
8045,Engenharia,5862.12,63
8046,RH,14842.76,48
8047,RH,5705.56,40
8048,Marketing,12493.13,20
8049,Marketing,8828.63,42
8050,Diretoria,6122.12,50
8051,Engenharia,12017.93,50
8052,TI,8944.89,43
8053,Diretoria,5762.68,35
8054,RH,8358.58,51
8055,Engenharia,11593.96,62
8056,RH,14164.18,62
8057,RH,5989.88,37
8058,Marketing,14922.45,61
8059,Marketing,13747.95,59
8060,Vendas,9227.34,42
8061,Diretoria,14782.65,41
8062,RH,14672.13,62
8063,TI,14843.89,43
8064,Engenharia,3068.83,34
8065,Marketing,4023.45,65
8066,TI,10978.58,51
8067,Vendas,6271.38,56
8068,Vendas,9538.06,31
8069,Diretoria,14699.25,56
8070,Diretoria,4715.05,40
8071,Vendas,6097.43,20
8072,TI,14604.92,21
8073,Engenharia,5443.01,51
8074,Vendas,11391.44,53
8075,Vendas,10667.34,57
8076,Marketing,13394.71,59
8077,RH,3546.41,21
8078,RH,13112.1,40
8079,RH,5732.58,27
8080,TI,6805.02,41
8081,Marketing,12026.82,22
8082,Marketing,12698.18,39
8083,RH,6044.71,29
8084,Marketing,12293.26,64
8085,RH,4684.69,24
8086,Engenharia,5722.77,53
8087,RH,4352.39,60
8088,Marketing,14929.16,52
8089,TI,13641.55,52
8090,Diretoria,6657.56,20
8091,Engenharia,7073.72,58
8092,TI,13312.03,48
8093,Marketing,3100.62,62
8094,Diretoria,6578.76,39
8095,Engenharia,13871.63,40
8096,Engenharia,10863.87,34
8097,Diretoria,7540.57,23
8098,Vendas,5704.11,48
8099,TI,13641.52,25
8100,Engenharia,12313.59,26
8101,TI,4994.89,23
8102,TI,3131.46,49
8103,TI,12103.46,32
8104,RH,3786.01,20
8105,TI,3655.26,25
8106,Engenharia,14857.87,51
8107,Diretoria,3906.75,32
8108,Vendas,9415.21,52
8109,Vendas,12213.81,30
8110,Diretoria,10939.48,27
8111,Vendas,5715.44,55
8112,Diretoria,5069.71,53
8113,Engenharia,14837.17,45
8114,RH,10893.81,30
8115,Marketing,9191.3,31
8116,RH,14580.56,27
8117,RH,3573.52,58
8118,Engenharia,14323.34,20
8119,TI,9487.82,43
8120,Engenharia,13604.37,21
8121,TI,12781.59,21
8122,Engenharia,12011.89,50
8123,Engenharia,6335.27,61
8124,Diretoria,10230.6,58
8125,TI,4635.89,64
8126,RH,9585.57,40
8127,Engenharia,14372.16,31
8128,Vendas,14708.92,63
8129,Diretoria,13039.82,34
8130,TI,13151.92,47
8131,RH,4233.64,35
8132,RH,9250.64,32
8133,TI,4010.58,56
8134,Marketing,10509.33,38
8135,TI,4513.96,55
8136,Engenharia,12695.41,58
8137,Vendas,12528.25,28
8138,Engenharia,7626.78,55
8139,TI,11872.51,29
8140,RH,9246.43,34
8141,Marketing,9160.39,31
8142,TI,7886.31,39
8143,TI,10569.76,46
8144,Engenharia,3007.86,60
8145,TI,8306.16,47
8146,Marketing,13595.31,37
8147,Vendas,14089.42,54
8148,Marketing,8331.22,51
8149,Vendas,7853.04,61
8150,Vendas,13302.08,60
8151,Marketing,3427.98,37
8152,TI,11203.26,65
8153,Diretoria,8003.84,60
8154,Diretoria,7041.87,43
8155,Diretoria,12555.44,29
8156,Engenharia,7173.56,38
8157,Diretoria,4528.08,50
8158,TI,3411.53,30
8159,Diretoria,9320.23,28
8160,Marketing,4032.16,40
8161,Vendas,8861.85,20
8162,RH,13685.0,62
8163,Vendas,3684.22,40
8164,Vendas,13400.79,50
8165,Diretoria,4044.97,46
8166,Vendas,3807.26,21
8167,Marketing,8233.72,41
8168,RH,12201.36,43
8169,RH,5285.16,32
8170,Marketing,13081.08,54
8171,Vendas,3450.74,25
8172,TI,5881.91,30
8173,Vendas,12570.96,50
8174,Engenharia,14303.8,63
8175,RH,12105.11,57
8176,RH,12461.77,20
8177,Engenharia,12027.67,45
8178,Vendas,6344.12,51
8179,Marketing,11726.87,24
8180,RH,6021.5,65
8181,Diretoria,10442.46,33
8182,Vendas,9985.52,61
8183,Engenharia,3061.41,53
8184,Marketing,10444.21,32
8185,Diretoria,13777.32,21
8186,Vendas,6751.29,41
8187,Vendas,12874.6,23
8188,RH,7573.25,63
8189,RH,10525.05,45
8190,Marketing,13438.99,39
8191,Engenharia,6497.88,24
8192,Engenharia,6412.45,55
8193,Diretoria,4648.3,29
8194,Marketing,14122.63,21
8195,RH,14392.71,53
8196,TI,9865.85,65
8197,Engenharia,3991.67,32
8198,Engenharia,14976.81,30
8199,Vendas,6319.45,27
8200,RH,3663.58,63
8201,Vendas,8546.55,21
8202,Diretoria,11466.39,53
8203,Engenharia,4197.71,46
8204,Engenharia,10749.89,38
8205,Engenharia,11808.53,27
8206,Marketing,7208.86,38
8207,Engenharia,14568.63,45
8208,Diretoria,10966.31,46
8209,Marketing,5039.52,28
8210,RH,5617.7,32
8211,Engenharia,8635.97,62
8212,Engenharia,7283.52,65
8213,TI,14179.47,31
8214,RH,6988.16,45
8215,RH,7764.44,57
8216,Diretoria,8616.04,63
8217,Vendas,3241.74,30
8218,TI,14063.42,57
8219,Vendas,7612.4,27
8220,TI,7108.26,24
8221,Diretoria,3211.86,64
8222,Vendas,9124.53,20
8223,Marketing,8462.1,33
8224,Marketing,7372.84,29
8225,RH,4280.0,52
8226,Diretoria,11443.21,50
8227,Marketing,7771.6,51
8228,Marketing,5651.39,28
8229,Vendas,3575.26,20
8230,Marketing,6673.72,25
8231,Vendas,4176.33,34
8232,RH,8687.78,44
8233,Vendas,6094.96,45
8234,Engenharia,11385.09,23
8235,Vendas,6121.96,46
8236,TI,9584.66,23
8237,Diretoria,4608.45,65
8238,RH,7439.59,50
8239,Marketing,8882.32,49
8240,Marketing,14842.46,40
8241,Vendas,9156.45,36
8242,Engenharia,5805.59,53
8243,Vendas,7897.01,27
8244,Marketing,7789.74,22
8245,Vendas,12101.62,41
8246,TI,4128.45,48
8247,Marketing,6522.75,29
8248,Diretoria,13583.38,42
8249,TI,12364.82,54
8250,Vendas,4567.45,25
8251,Diretoria,7914.83,23
8252,Marketing,11178.71,43
8253,Vendas,11858.71,46
8254,Vendas,5744.04,62
8255,TI,5272.95,47
8256,Vendas,10556.58,39
8257,TI,9605.28,20
8258,Engenharia,3812.78,61
8259,Vendas,11415.21,59
8260,TI,4829.96,37
8261,RH,4371.73,61
8262,Engenharia,5470.1,34
8263,TI,5776.31,34
8264,TI,4837.52,58
8265,Vendas,4193.63,61
8266,Diretoria,11185.31,45
8267,RH,5700.6,44
8268,Engenharia,14993.12,52
8269,Engenharia,5899.47,28
8270,Diretoria,11688.47,31
8271,TI,8137.65,38
8272,TI,3484.64,31
8273,Vendas,14536.18,37
8274,Marketing,9322.21,31
8275,Diretoria,9895.25,45
8276,TI,14404.17,36
8277,TI,6454.76,27
8278,TI,5560.31,54
8279,Diretoria,7188.32,57
8280,Vendas,14437.71,34
8281,RH,14695.67,49
8282,Diretoria,14869.88,35
8283,Engenharia,6481.05,41
8284,Engenharia,5638.91,51
8285,Engenharia,4115.92,34
8286,Vendas,10173.67,48
8287,Engenharia,6428.58,40
8288,Engenharia,5173.87,40
8289,TI,7400.0,54
8290,RH,10045.38,23
8291,Engenharia,12913.58,60
8292,RH,9731.79,49
8293,Diretoria,4244.84,55
8294,Engenharia,3878.73,62
8295,Marketing,11712.06,36
8296,Diretoria,14994.81,22
8297,Diretoria,5621.3,53
8298,Marketing,8205.37,46
8299,Marketing,5464.63,25
8300,Vendas,5724.39,54
8301,TI,5951.54,59
8302,Diretoria,6940.74,54
8303,Marketing,6184.61,37
8304,TI,4663.6,57
8305,Vendas,13873.37,53
8306,RH,6638.82,37
8307,Vendas,11782.24,21
8308,Vendas,3244.04,47
8309,Vendas,11414.73,25
8310,TI,4024.7,24
8311,Engenharia,6407.71,43
8312,Engenharia,7409.67,29
8313,Diretoria,8326.4,24
8314,Marketing,5732.17,40
8315,TI,5729.38,61
8316,Diretoria,13560.63,29
8317,Diretoria,13755.15,24
8318,RH,12617.72,54
8319,RH,5261.34,32
8320,TI,5408.15,29
8321,Marketing,6689.72,58
8322,Marketing,7466.9,28
8323,TI,4660.34,32
8324,Engenharia,9946.61,56
8325,Marketing,12848.31,24
8326,Engenharia,4414.82,48
8327,Engenharia,12316.99,20
8328,Vendas,3945.57,37
8329,Engenharia,12790.36,33
8330,RH,3024.47,46
8331,TI,12107.99,54
8332,Marketing,5062.55,52
8333,Marketing,7567.41,23
8334,Marketing,8526.34,31
8335,Engenharia,6427.35,41
8336,Diretoria,11037.54,58
8337,RH,7978.1,61
8338,Diretoria,3703.17,41
8339,Diretoria,11595.42,20
8340,Diretoria,9621.2,43
8341,Engenharia,12598.7,24
8342,Diretoria,14194.38,26
8343,RH,12426.93,45
8344,Engenharia,8640.42,53
8345,Vendas,5913.18,64
8346,Marketing,7806.42,29
8347,RH,10910.3,62
8348,Vendas,5514.31,42
8349,Marketing,6416.71,48
8350,RH,3734.89,40
8351,Diretoria,11466.83,39
8352,Engenharia,6290.57,22
8353,TI,12360.09,64
8354,Diretoria,6746.2,63
8355,Marketing,13820.76,63
8356,RH,7089.0,63
8357,TI,4480.85,22
8358,Vendas,13081.51,55
8359,Vendas,14546.14,65
8360,RH,6464.92,37
8361,RH,5376.69,43
8362,TI,13294.23,51
8363,Engenharia,3020.53,61
8364,Vendas,11591.44,33
8365,TI,6385.49,53
8366,RH,6412.4,38
8367,Marketing,3507.73,34
8368,Engenharia,4137.44,60
8369,Vendas,9581.57,63
8370,Marketing,14976.03,61
8371,Vendas,14838.95,62
8372,RH,8317.11,47
8373,Diretoria,14738.82,34
8374,RH,11087.39,53
8375,Marketing,8988.94,50
8376,Engenharia,8553.89,58
8377,RH,12111.84,51
8378,RH,10568.71,42
8379,RH,8334.13,57
8380,TI,3668.01,29
8381,Marketing,8914.43,46
8382,TI,13843.19,34
8383,RH,9769.98,23
8384,Engenharia,7363.22,53
8385,Marketing,12327.24,32
8386,Engenharia,13795.21,64
8387,RH,13875.62,31
8388,TI,5460.31,33
8389,TI,12924.31,28
8390,Engenharia,7639.63,46
8391,Diretoria,3889.95,36
8392,RH,14089.92,46
8393,RH,8681.35,23
8394,RH,14415.62,43
8395,RH,13325.05,35
8396,Marketing,6841.08,49
8397,RH,13019.76,60
8398,TI,14512.91,56
8399,Marketing,13629.73,29
8400,Vendas,10034.8,63
8401,TI,6896.5,20
8402,RH,14041.87,47
8403,Engenharia,7313.56,30
8404,RH,12982.53,47
8405,Vendas,7386.46,43
8406,Diretoria,7955.18,55
8407,Vendas,5602.58,35
8408,Marketing,8483.01,21
8409,Marketing,9439.46,50
8410,Vendas,6651.12,40
8411,RH,4617.51,27
8412,Marketing,12762.64,28
8413,RH,6235.71,54
8414,Vendas,11203.93,47
8415,TI,10752.29,53
8416,Vendas,14937.58,43
8417,Marketing,10332.21,50
8418,Vendas,12196.62,47
8419,Diretoria,10875.88,65
8420,Marketing,10837.11,59
8421,RH,7492.15,63
8422,Diretoria,6320.26,26
8423,Engenharia,12282.09,52
8424,Diretoria,8445.98,45
8425,Diretoria,12965.35,20
8426,TI,4628.38,63
8427,Engenharia,4918.67,53
8428,RH,8098.8,28
8429,RH,9598.65,26
8430,TI,4811.72,60
8431,RH,13687.07,39
8432,Vendas,8653.71,26
